date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:30:11	8394/8394	---M-Z	200	added ('OK')	text/css	date:Sat,%2002%20Dec%202017%2002:18:06%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/cropper/cropper.min.css	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/cropper/cropper.min.css	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
13:30:11	9860/9860	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Aug%202021%2019:11:34%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/dropify/dist/css/dropify.min.css	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/dropify/dist/css/dropify.min.css	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
13:30:12	10639/10639	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jun%202021%2003:25:06%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/thunb-2.jpg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/thunb-2.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
13:30:12	8119/8119	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jun%202021%2003:25:22%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/thunb-3.jpg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/thunb-3.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
13:30:12	6050/6050	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jun%202021%2003:25:32%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/thunb-4.jpg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/thunb-4.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
13:30:12	9081/9081	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jun%202021%2003:25:48%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/thunb-5.jpg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/thunb-5.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
13:30:13	1699/1699	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2008:00:12%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/cropped.jpg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/cropped.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
13:30:13	19558/19558	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Nov%202016%2022:15:50%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/multi-select/js/jquery.multi-select.js	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/multi-select/js/jquery.multi-select.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
13:30:13	750940/750940	---M--	200	added ('OK')	application/javascript	date:Wed,%2007%20Jul%202021%2007:57:59%20GMT	https://cdn.ckeditor.com/ckeditor5/29.0.0/classic/ckeditor.js	D:/New/cdn.ckeditor.com/ckeditor5/29.0.0/classic/ckeditor.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
13:30:14	21766/21766	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2019%20Dec%202017%2001:46:08%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/bootstrap-tagsinput/bootstrap-tagsinput.js	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/bootstrap-tagsinput/bootstrap-tagsinput.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
13:30:14	29852/29852	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2002%20Dec%202017%2002:18:06%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/cropper/cropper.min.js	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/cropper/cropper.min.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
13:30:14	5952/5952	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2020%20Sep%202021%2022:02:34%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/cropper/cropper-init.js	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/cropper/cropper-init.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
13:30:14	10112/10112	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Sep%202021%2023:02:18%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/bundles/dropify.bundle.js	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/bundles/dropify.bundle.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
13:30:15	5630/5630	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jun%202021%2003:24:52%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/thunb-1.jpg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/thunb-1.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
13:30:15	28480/28480	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2019:06:10%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/productslide-1.jpg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/productslide-1.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
13:30:15	37901/37901	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2019:06:26%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/productslide-2.jpg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/productslide-2.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
13:30:15	30985/30985	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2019:06:36%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/productslide-3.jpg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/productslide-3.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
13:30:15	35410/35410	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2019:07:02%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/productslide-5.jpg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/productslide-5.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
13:30:16	3494/3494	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2019:07:40%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-items-1.jpg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-items-1.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
13:30:16	4673/4673	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2019:07:48%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-items-2.jpg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-items-2.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
13:30:16	7029/7029	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2019:08:02%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-items-3.jpg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-items-3.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
13:30:16	10968/10968	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Sep%202021%2023:20:24%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar9.svg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar9.svg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
13:30:17	12163/12163	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Sep%202021%2023:18:56%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar2.svg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar2.svg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
13:30:17	22161/22161	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Sep%202021%2023:19:34%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar12.svg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar12.svg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
13:30:17	2546/2546	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Sep%202021%2019:56:34%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/upload.png	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/upload.png	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-add.html)
13:30:18	10172/10172	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Sep%202021%2020:02:24%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/cropimg-upload.jpg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/cropimg-upload.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-add.html)
13:30:18	1300/1300	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2021:29:22%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/shipping-4.png	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/shipping-4.png	(from https://www.pixelwibes.com/template/ebazar/html/dist/checkout.html)
13:30:18	1490/1490	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2021:29:08%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/shipping-3.png	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/shipping-3.png	(from https://www.pixelwibes.com/template/ebazar/html/dist/checkout.html)
13:30:18	718/718	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2021:28:56%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/shipping-2.png	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/shipping-2.png	(from https://www.pixelwibes.com/template/ebazar/html/dist/checkout.html)
13:30:19	245/245	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2021:28:16%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/shipping-1.png	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/shipping-1.png	(from https://www.pixelwibes.com/template/ebazar/html/dist/checkout.html)
13:30:19	108861/108861	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Sep%202021%2002:35:40%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/Cropimg.jpg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/Cropimg.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/categories-edit.html)
13:30:20	11786/11786	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Sep%202021%2001:57:16%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-8.jpg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-8.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/order-invoices.html)
13:30:20	23055/23055	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Sep%202021%2023:20:06%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar4.svg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar4.svg	(from https://www.pixelwibes.com/template/ebazar/html/dist/customers.html)
13:30:20	23057/23057	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Sep%202021%2019:23:36%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/lg/avatar4.svg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/lg/avatar4.svg	(from https://www.pixelwibes.com/template/ebazar/html/dist/customer-detail.html)
13:30:20	3197/3197	---M-Z	200	added ('OK')	application/javascript	etag:%2282a000c-c7d-5cbfdeaccad80-gzip%22	https://www.pixelwibes.com/template/ebazar/html/js/page/profile.js	D:/New/www.pixelwibes.com/template/ebazar/html/js/page/profile.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/customer-detail.html)
13:30:21	24939/24939	---M-Z	200	added ('OK')	text/css	date:Tue,%2001%20Jan%201980%2012:30:00%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/fullcalendar/main.min.css	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/fullcalendar/main.min.css	(from https://www.pixelwibes.com/template/ebazar/html/dist/calendar.html)
13:30:21	249530/249530	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2001%20Jan%201980%2012:30:00%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/fullcalendar/main.min.js	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/fullcalendar/main.min.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/calendar.html)
13:30:21	10408/10408	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Sep%202021%2023:20:24%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images//xs/avatar10.svg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar10.svg	(from https://www.pixelwibes.com/template/ebazar/html/dist/chat.html)
13:30:22	63262/63262	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Apr%202021%2013:12:26%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images//gallery/1.jpg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/gallery/1.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/chat.html)
13:30:22	2918/2918	---M-Z	200	added ('OK')	application/javascript	etag:%2282a000a-b66-5cb0714b26b00-gzip%22	https://www.pixelwibes.com/template/ebazar/html/js/page/google.js	D:/New/www.pixelwibes.com/template/ebazar/html/js/page/google.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/store-locator.html)
13:30:22	118207/118207	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Apr%202021%2013:12:26%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images//gallery/2.jpg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/gallery/2.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/chat.html)
13:30:23	2335/2335	---M-Z	200	added ('OK')	text/css	date:Sat,%2026%20Oct%201985%2020:45:00%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/prism/prism.css	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/prism/prism.css	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:23	32476/32476	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/index.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/index.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:23	6150/6150	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Sep%202021%2023:35:34%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/auth-signup.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/auth-signup.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:23	3955/3955	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2000:08:30%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/auth-password-reset.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/auth-password-reset.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:23	4833/4833	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Sep%202021%2023:35:32%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/auth-two-step.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/auth-two-step.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:24	3208/3208	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Sep%202021%2023:23:42%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/auth-404.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/auth-404.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:24	39847/39847	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-badge.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-badge.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:24	34181/34181	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-breadcrumb.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-breadcrumb.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:24	96195/96195	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-buttons.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-buttons.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:25	137730/137730	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-card.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-card.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:25	87267/87267	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-carousel.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-carousel.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:25	71502/71502	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-collapse.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-collapse.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:25	92728/92728	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-dropdowns.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-dropdowns.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:26	84212/84212	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-listgroup.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-listgroup.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:26	73974/73974	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-modal.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-modal.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:26	65260/65260	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-navs.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-navs.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:26	126830/126830	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-navbar.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-navbar.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:26	60793/60793	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-pagination.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-pagination.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:27	41007/41007	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-popovers.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-popovers.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:27	49862/49862	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-progress.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-progress.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:27	54222/54222	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-scrollspy.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-scrollspy.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:27	56669/56669	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-spinners.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-spinners.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:28	80148/80148	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-toasts.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-toasts.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:28	40242/40242	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-tooltips.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-tooltips.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:28	69602/69602	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/documentation.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/documentation.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:28	34856/34856	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:22:06%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/changelog.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/changelog.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:28	36684/36684	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/help.html	D:/New/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/help.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:29	50773/50773	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2026%20Oct%201985%2020:45:00%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/prism/prism.js	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/prism/prism.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
13:30:29	55703/55703	---M-Z	200	added ('OK')	application/javascript	etag:%2282a0009-d997-5c4e663d55200-gzip%22	https://www.pixelwibes.com/template/ebazar/html/js/page/chart-apex.js	D:/New/www.pixelwibes.com/template/ebazar/html/js/page/chart-apex.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/charts.html)
13:30:29	12392/12392	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Sep%202021%2023:20:26%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar11.svg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar11.svg	(from https://www.pixelwibes.com/template/ebazar/html/dist/table.html)
13:30:30	12392/12392	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Sep%202021%2023:20:22%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar8.svg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar8.svg	(from https://www.pixelwibes.com/template/ebazar/html/dist/table.html)
13:30:30	801/801	---M-Z	200	added ('OK')	text/css	date:Thu,%2027%20May%202021%2021:03:02%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/parsleyjs/css/parsley.css	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/parsleyjs/css/parsley.css	(from https://www.pixelwibes.com/template/ebazar/html/dist/forms.html)
13:30:31	94707/94707	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Sep%202020%2018:26:46%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/parsleyjs/js/parsley.js	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/parsleyjs/js/parsley.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/forms.html)
13:30:34	12165/12165	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Sep%202021%2019:21:40%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/lg/avatar2.svg	D:/New/www.pixelwibes.com/template/ebazar/html/dist/assets/images/lg/avatar2.svg	(from https://www.pixelwibes.com/template/ebazar/html/dist/contact.html)
